id,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,verifyName
2250164793,18511,0.3628,203,119,959642,44,30,2,0,0,14,尤浩然
1926642727,18792,0.3899,287,33,2630285,46,12,3,0,0,14,刘芯瑜
1236835915,17135,0.3369,392,148,485106,52,51,0,19357,0,14,乔安然
1871453471,17273,0.3625,281,474,277554,38,85,14,0,0,14,汪子淳
1379195803,16956,0.3636,101,235,150451,22,60,22,0,0,15,田玲
2002467711,17182,0.3403,48,240,434680,46,95,7,0,0,15,李镐羽
1373820457,16652,0.3374,93,20,6883581,35,8,1,0,0,15,岳霄冰
1752822194,17262,0.3274,201,2944,50773,46,665,41,0,0,15,龚丽莉
1785976210,17996,0.3558,290,1859,77994,48,606,19,0,0,15,颜嘉
2050283991,17200,0.3408,131,2378,31852,38,545,175,0,0,15,张野
1821359062,18101,0.3504,383,1487,94316,54,374,251,0,0,15,戴浪
2609268063,18538,0.3481,423,174,524879,33,54,1,342,13871,15,贾如
2091489915,19658,0.3238,193,1481,81841,53,414,15,0,0,15,莫飞
2024235852,17651,0.3327,458,1239,82051,54,578,34,0,0,15,星雨
2091292862,24633,0.3761,325,448,280396,38,72,4,0,0,15,支一
1279222782,18391,0.3678,755,1353,100472,60,439,21,0,0,15,陶燕青
1510070584,16873,0.3596,196,756,141668,65,251,13,0,0,15,左启泽
1814617000,25036,0.4012,769,6642,20852,60,2035,1022,0,0,15,马峥
2107729151,19093,0.3643,271,193,634274,48,67,10,0,0,15,宋邦春
1966399852,16770,0.3352,272,1770,71895,33,416,94,0,0,15,李凯迪
2174169855,19666,0.3477,179,713,152989,35,174,33,0,2999,15,赵迪
2726799331,16690,0.285,58,16,2340656,57,5,2,0,0,15,元彪
1222251215,16778,0.324,29,54,1467082,40,18,0,0,0,15,张芝涵
1805409300,17519,0.3524,254,306,347001,36,84,17,0,0,15,王雷
2194952887,25399,0.348,205,2929,39943,53,534,85,0,0,15,邢路
2160168333,17627,0.3275,32,24,3472760,93,6,0,0,0,15,王诗槐子
1789905724,21514,0.3265,158,359,401152,36,30,7,0,0,15,小禄
1750683682,17278,0.3389,255,1139,131714,49,258,6,0,1964,15,罗苡之
2232056242,17723,0.3433,108,353,321829,60,89,13,0,0,15,魏晓海
2256342231,18682,0.3727,98,98,1110698,61,32,14,0,0,15,宋宁
1791762890,16659,0.3488,124,100,1366714,78,42,0,0,0,15,吴丹丹
3468801922,16857,0.3038,16,0,0,0,0,0,0,0,15,金起范
1858175250,18515,0.3483,524,558,235778,52,235,21,991,11154,15,贺笛
1760498650,17175,0.3639,205,0,0,0,0,0,0,0,15,成芊婳
1781964393,17150,0.3397,900,1372,107814,42,158,3,293,2354,15,吴尧尧
2107834831,17373,0.3356,107,1213,97689,81,236,14,0,0,15,区霭玲
1857159574,17569,0.3157,239,2265,60948,56,458,14,0,0,15,陈立泠
2538851700,30855,0.3616,193,30,2069834,60,13,0,61,0,15,王小洲
2073444991,19164,0.3532,394,499,241821,41,152,24,139,21,15,关名扬
1965323863,17677,0.3441,103,514,238344,25,76,8,0,0,15,李云龙
1750716047,16717,0.3096,95,341,320982,33,32,2,742,0,15,文雪儿
1884690564,18301,0.3723,1847,4543,29698,50,1033,194,26,17413,15,高孝峰
2019489805,17754,0.3335,273,271,463464,55,113,17,4903,15817,15,田雯
1721760545,19465,0.3238,165,778,200007,73,159,2,0,0,15,张苡澄
2062235187,16783,0.341,66,145,844878,40,34,2,18,26532,15,徐紫茹
1732914371,20971,0.353,1270,4833,31880,65,972,959,0,0,15,蔡明凯
1934460673,21287,0.3154,505,754,163508,41,21,0,0,0,15,铁竹堂
1229187850,17678,0.3381,267,99,1211538,47,16,2,0,0,15,曲鑫
1865277117,17681,0.3194,209,3786,35926,66,2296,65,0,7,15,代悦
1529854641,29740,0.3686,390,766,131142,34,139,37,0,0,15,徐啸力
1865509061,18512,0.3813,459,1990,67282,50,475,61,0,122,15,刘笑宇
1739793097,20971,0.3557,558,991,145658,64,328,40,0,0,15,宋孟君
3555774423,20879,0.36,230,94,592998,31,20,4,0,0,15,纵昕芸
1657052533,17021,0.3462,247,209,415697,65,56,13,0,0,15,杨松祥
2205932182,17439,0.3174,73,453,256572,49,19,1,0,0,15,鲶鱼哥
1851191394,18059,0.3459,269,166,830933,58,45,4,0,0,15,徐佳诺
1679719544,16724,0.3303,213,908,159194,43,224,80,0,0,15,刘杰毅
2413486253,17572,0.3409,80,47,1385829,29,15,1,125,0,15,王思齐
2172624013,17938,0.3631,111,274,287644,45,90,45,0,0,15,郝涛
1660462130,17316,0.3367,312,378,379444,40,81,4,0,0,15,符方山
1582953155,17341,0.3497,433,1091,140507,58,403,21,4363,134,15,陈彩微
2131339423,17775,0.3398,241,1612,74144,46,433,38,0,0,15,金应生
1619352583,16752,0.346,36,94,1668484,45,36,9,0,0,15,徐爽
1661798313,17071,0.3101,47,614,243724,42,153,16,0,0,15,金孝妍
1294541827,16951,0.3647,90,69,1199321,45,13,7,0,0,15,高天
1801542073,17438,0.3749,209,1404,99875,41,407,53,0,1744,15,郑言
2463471615,19102,0.3675,341,156,668353,35,66,6,0,0,15,杨瑷同
2176830157,17819,0.341,192,1433,81542,39,388,18,241,46110,15,孙美玲
1828466931,16840,0.3444,36,44,797310,50,11,0,7229,0,15,答有为
1820361113,17541,0.3514,676,2139,65926,29,416,110,53,3266,15,杜丽平
1823641740,16715,0.2992,48,0,0,0,0,0,0,0,15,邵美君
1199165057,16866,0.3547,414,2082,65573,37,625,154,0,0,15,回力
1919051484,18447,0.3318,151,28,363617,50,7,2,0,0,15,宣懿真
1916756832,19225,0.3984,492,545,120402,37,121,6,0,0,15,黄新涛
1752558947,16799,0.3112,357,1204,126041,38,371,103,0,0,15,赵婷婷
1848317897,17505,0.3321,111,640,62417,50,33,35,0,105,15,张瑞哲
1864555331,16920,0.3303,62,903,144286,41,268,59,2,9070,15,张洋
2011344204,18628,0.3388,334,1500,77282,74,595,91,0,0,15,姚东伯
1720052064,17723,0.3727,263,1721,91795,31,507,30,0,0,15,王水林
1907026275,18508,0.3723,211,358,330705,41,60,9,0,0,15,满满
1791391601,16715,0.3089,13,66,1010282,35,14,0,5,5,15,高磊
2291518421,18802,0.3592,193,736,153079,47,175,21,0,0,15,赵菲
3123614805,20141,0.3579,115,64,1099916,38,19,2,0,0,15,喜莲娜
2505425800,21422,0.3564,143,27,3554987,51,4,0,576,0,15,陈康
2112092330,17276,0.3551,104,370,311670,85,112,0,320,95,15,艾子希
1949723215,17080,0.3464,316,53,125522,35,11,0,0,0,15,穆妮
1729213447,19688,0.3869,576,1790,68208,52,642,66,2879,659,15,谭镁纶
3199298197,33372,0.3795,465,542,127403,51,124,24,0,0,15,吴镇浩
1253685191,17151,0.3466,400,707,191301,32,190,13,0,0,15,郭东海
1833595931,16923,0.3454,99,907,148787,37,323,64,0,0,15,敖迪
1557048772,16779,0.3704,411,407,328185,57,70,12,0,0,15,康正昊
3026210250,28583,0.3676,715,271,237560,61,79,7,0,0,15,龚玥菲
2269910252,21193,0.3357,294,477,239242,53,119,2,0,0,15,刘思希
2360859832,19777,0.3636,216,233,476978,31,35,3,0,0,15,崔涛涛
1239143795,16980,0.3371,71,419,361304,84,137,7,0,0,15,郝栩萱
2393425457,17820,0.3353,135,465,225057,28,161,17,0,0,15,图门
1802679544,17787,0.3598,99,70,469324,44,27,1,72,84,15,朱森林
1657897764,16757,0.3082,60,496,267509,25,87,4,0,0,16,朱麒
2109750545,19857,0.3828,660,529,120523,28,124,8,0,0,16,赵祎
2069391715,20309,0.3826,332,1128,109070,33,548,52,0,0,16,郭蕾
1311232007,18962,0.3486,393,64,701405,81,31,0,0,0,16,程俊博
1733150424,17465,0.3304,793,3490,44647,59,1009,44,0,0,16,黄颖芝
1375953203,16681,0.2654,615,1098,145438,34,248,21,0,0,16,张九龄
2005823655,18797,0.3543,453,1,0,40,0,0,0,0,16,贾如
2099659185,22918,0.3422,369,578,199161,46,127,36,5365,314,16,孙诗洋
1731887354,20234,0.3444,1643,2610,49553,90,499,383,3,321,16,曾颂勤
1690852515,17433,0.3586,119,70,1322989,31,20,6,0,0,16,杨均柏
3197925173,26450,0.3464,357,131,402065,75,33,1,0,0,16,赵梓乔
2527687265,20100,0.3649,205,1020,100166,39,306,16,0,0,16,嗼忬婷
1733993710,17345,0.3597,314,11,6400522,45,3,0,0,0,16,王嘉儒
1710344134,16844,0.3079,169,1862,80417,26,158,18,0,0,16,赖亭甄
3041527442,17627,0.343,220,481,143519,64,216,12,0,0,16,高韵
3285567672,8389,0,33,784,78108,24,18,1,0,0,16,古川雄辉
1043528210,16631,0.306,191,1248,98505,47,364,0,0,0,16,田甜
1684895295,18797,0.3584,273,94,161563,33,31,0,425,2,16,江丽
1571826997,22461,0.3939,893,2594,54942,46,930,170,3897,1203,16,姚梦
1741611640,19881,0.3595,387,1213,125366,50,402,80,0,0,16,杨叶卿
1761018647,17377,0.336,264,264,552664,44,58,0,242,4116,16,尹玲
1654834443,17543,0.3492,237,1401,97703,47,548,20,0,7,16,王诗棋
2051413662,18967,0.369,279,0,0,0,0,0,0,0,16,代常超
1350175183,18224,0.3367,366,10000,14470,73,2778,548,149,35122,16,张志政
1216840217,19838,0.3917,578,1700,78294,71,511,5,0,0,16,刘家瑞
1341617114,8389,0,1,335,487930,39,162,5,0,0,16,罗翔
2074950017,18360,0.3471,208,536,231596,40,186,27,0,0,16,胡焰焰
2090098897,18717,0.3464,91,468,261276,42,114,50,201,0,16,张臣旭
1091829520,17536,0.3495,222,812,153027,40,305,40,0,0,16,曹珊姗
2640920751,18801,0.3444,61,65,904334,50,41,1,0,0,16,罗钢
2322989132,18103,0.3249,352,109,1014806,52,43,1,0,0,16,段辛道
2356699350,30704,0.4008,686,77,809250,57,12,0,0,0,16,陶信
1534854784,16862,0.3574,201,433,290749,39,89,10,32,297,16,彭瑶
1821114194,17974,0.3553,457,0,0,0,0,0,0,0,16,木子
1832563690,17560,0.3609,171,589,238187,64,155,5,5,27268,16,潘姿彤
1672513417,17094,0.3414,486,1003,150870,59,325,93,0,0,16,张捷
2457765213,17334,0.3544,273,307,340039,43,118,21,0,0,16,杨超
1828517004,17274,0.3342,191,160,766232,41,47,0,0,0,16,夏梦儿
1745539115,16963,0.3313,38,91,1268885,53,27,3,0,0,16,陈加玲
2344341763,16792,0.3176,137,777,141325,66,104,38,0,0,16,周里京
1881029690,16937,0.3321,106,226,594147,31,19,2,0,0,16,陈语安
1628025450,17518,0.3604,208,768,199327,37,161,26,1880,0,16,康铭桐
1859195742,16797,0.3284,60,38,3221523,51,11,0,12059,144025,16,陈锴
1898256417,17347,0.3531,180,42,2981697,48,25,3,0,0,16,刘达
1289090723,16837,0.3384,75,828,146385,39,288,15,0,0,16,谢兰
1779950241,17849,0.3542,108,93,76179,29,9,4,0,0,16,郑浩南
1738693830,18161,0.3539,88,29,232473,20,1,0,482,62,16,銭龙
1966723164,21367,0.3689,806,535,237273,57,150,25,0,0,16,高明遥
2108362704,16864,0.3477,92,238,407654,39,71,35,0,0,16,蒲政昆
1243059564,20771,0.3613,352,471,296058,39,119,9,574,12,16,孙尧
1868322307,18804,0.3468,923,760,178101,32,104,4,0,0,16,王实
1924799863,18687,0.3693,451,882,145947,43,296,16,0,0,16,翟一梦
1974320757,18585,0.3477,222,489,257649,51,157,3,0,0,16,张冰倩
2341807555,16966,0.3009,30,29,1700419,32,5,1,0,0,16,贾建立
1251312752,18274,0.3515,537,667,242784,43,158,15,0,0,16,王亚飞
2696196193,17801,0.3363,1684,1486,62056,29,412,17,0,0,16,石恒旭
1290404267,17328,0.3487,222,201,728200,32,34,2,0,0,16,卢洁云
1801424882,18123,0.3417,229,437,302345,50,127,4,0,0,16,杨岚旭
2735371667,19570,0.3553,131,121,718999,55,30,0,0,0,16,安圣浩
2249540272,19928,0.345,234,1287,89394,50,386,49,0,0,16,林纯
2316985445,19681,0.3509,111,41,2117059,21,7,3,0,0,16,李艾瑾
2317635165,17604,0.3507,136,302,366300,50,103,21,0,0,16,寒露
2048775444,17681,0.3579,202,532,224582,49,163,34,938,9,16,张鹏
2697269591,8389,0,22,13,3144918,71,0,2,64,1130,16,帕里扎提?艾尼
2216213583,21738,0.3221,265,169,685400,49,62,1,32,8929,16,任靓婧
1593783961,18137,0.3563,1370,736,192603,38,84,6,0,0,16,大洋
1316118341,16933,0.3507,79,162,789242,57,60,3,0,0,16,杰珂
1246340245,17484,0.3546,119,223,271012,51,52,26,0,0,16,孔明
1740637512,18338,0.3682,552,4871,30726,44,1455,293,0,0,16,刘鑫
1339800504,17013,0.3593,262,983,124042,52,358,98,0,0,16,陶正东
2119901331,18769,0.3557,186,285,399346,38,84,24,0,0,16,刘嘉羽
2049465631,16702,0.3337,53,206,572757,87,74,2,0,0,16,余大强
2139898512,17705,0.3203,106,397,300725,51,122,18,14609,0,16,心瑶
2784378700,19963,0.3527,117,126,577431,31,44,0,437,25,16,王亮
1865217684,18250,0.3253,219,1885,67031,46,492,50,0,0,16,李圣佳
2376167077,17131,0.2974,28,25,273528,71,8,2,23,0,16,谢宛谕
1636142624,18311,0.3493,252,3103,48307,42,726,95,0,0,16,吴泳宏
1630622723,16745,0.3112,230,982,116747,64,104,0,0,234,16,席曼宁
1343576921,17848,0.3563,383,2007,55209,40,425,8,0,0,16,孙笑一
2022274581,21807,0.3696,361,1705,73715,26,630,12,0,0,16,栗安明珠
1827297504,20896,0.3501,197,219,640686,68,69,9,0,0,16,柯佳青
1879574385,17298,0.3414,488,7330,18325,33,2287,128,3,0,16,汤婷婷
1660279870,17955,0.3635,370,716,199218,35,196,14,677,895,16,马洲
1798512583,20811,0.3836,703,5890,24401,37,1407,494,0,5687,16,王建淼
2010885691,17577,0.3557,888,261,468726,69,83,3,0,0,16,侍宣如
1838800030,16851,0.3308,341,1167,115912,42,434,76,0,0,16,徐子棋
2238513210,19606,0.3559,366,454,250159,40,106,15,0,0,16,宋佳琦
1742524610,16766,0.3362,241,257,360300,51,111,13,0,0,16,赵芊羽
1251038894,17355,0.3371,219,405,304257,25,101,2,0,0,16,尧智巍
1821321022,16728,0.3096,32,308,454260,47,80,35,0,0,16,洪棠
1836604047,17047,0.3696,266,126,864984,51,57,0,0,0,16,任妍麒
2151915764,17073,0.3243,343,1683,69835,60,568,129,0,0,16,王超
1834212791,19618,0.3859,717,240,398964,44,36,4,0,0,16,吴欣朋
2057019761,23326,0.3713,265,192,394328,39,51,2,0,0,16,王静莹
1915641291,18095,0.3727,404,1255,103471,59,370,17,0,0,17,辛诗涵
1779201041,18989,0.3513,770,959,152353,43,304,13,0,0,17,黄梦楚
1741997555,17130,0.3494,89,177,759169,49,55,15,0,0,17,方子颖
1768724384,18001,0.3634,255,1246,113445,41,141,21,0,0,17,聂新源
1517205342,17294,0.3416,481,460,288608,53,157,11,1138,76253,17,李欣燃
1793584020,17740,0.3767,261,505,23491,38,116,118,3,47461,17,杨灏
1993855741,17698,0.3191,131,60,1848602,37,8,3,0,0,17,陈宇风
1741372600,16809,0.3405,365,992,152743,45,80,3,0,0,17,朱婉仪
1711093054,20642,0.3654,652,2990,42273,35,433,25,285,430,17,陈泽
1234066502,19733,0.3547,128,529,319850,44,195,38,0,0,17,乌兰杰哥
1354064870,26492,0.404,858,578,266082,48,180,16,0,0,17,林琳
1284153921,18929,0.3381,112,609,247935,95,127,12,0,1137,17,徐熙宇
1740213021,17145,0.3438,410,1055,144682,122,553,9,0,0,17,富丹妮
1927937625,18130,0.3546,523,1297,88480,56,472,48,0,0,17,刘玥
1731964143,16863,0.3389,68,630,235280,46,149,25,0,0,17,金宝
1924494881,17731,0.3416,135,60,2150389,40,24,2,24633,985,17,徐越
1861258050,18364,0.3424,308,268,456755,31,62,14,0,0,17,小君
1782535237,17588,0.3483,109,75,1319330,52,22,6,0,10,17,吴欣妍
1770213191,17754,0.3446,313,692,182995,38,221,27,0,0,17,莫绮雯
1392717587,17359,0.3454,212,2231,55648,68,941,512,0,169,17,胡晴云
1979146170,17774,0.3231,141,353,351114,62,87,6,36,0,17,林晓莞
1290963887,20298,0.3426,441,879,149626,44,321,10,0,0,17,卿庆
2737460415,21776,0.367,112,910,99086,57,242,36,0,0,17,田晓彤
1238533831,17662,0.3528,121,258,442927,54,45,43,0,0,17,张云龙
2355960311,16634,0.2238,10,156,324017,50,47,30,0,0,17,西野翔
1940891212,17738,0.3609,254,199,604415,56,65,12,0,0,17,姜喆
1247812001,21502,0.3883,755,2162,71408,64,744,64,0,0,17,张蕾
2147785304,18489,0.3668,221,485,230389,27,87,12,0,0,17,张鹏
1264484660,19104,0.391,517,879,124877,33,237,11,102,0,17,赵志喆
2312865127,21466,0.3538,314,0,0,0,0,0,0,0,17,刘阳
1273470777,16974,0.348,213,170,906227,56,45,1,25,1265,17,杨潇
1393882103,16973,0.3546,341,0,0,0,0,0,63,187,17,张嘉帅
1747140797,19272,0.3563,854,2555,48979,60,770,211,0,0,17,格桑顿珠
2127685365,23220,0.3479,220,824,146141,45,117,46,0,0,17,朱国安
2164855377,17613,0.3475,145,506,223371,43,162,33,0,0,17,王静
1677982217,18017,0.3435,600,1618,101397,37,393,46,0,0,17,旺德福
1830637881,16962,0.3465,108,670,139917,50,212,1,0,0,17,李梦
1806626073,17466,0.3573,109,130,983504,57,23,1,394,42,17,屠夏岩
1739346883,17143,0.3274,133,1193,127972,37,84,4,0,0,17,蓝源玮
1563219324,16995,0.3468,102,637,198897,55,163,33,0,0,17,孙昊
1862109854,17523,0.3048,144,194,660160,43,38,6,0,1964,17,王梓亦
2117076631,18826,0.3555,139,53,1220922,35,2,1,0,0,17,朱德刚
2152910590,17024,0.337,107,313,334263,49,101,39,0,0,17,张玺
1765176292,18466,0.3413,243,606,221128,39,107,3,0,0,17,王怡婷
2053486383,16821,0.319,58,259,348976,35,33,55,0,0,17,吴开深
1266054784,20453,0.3516,614,481,300848,51,96,25,0,0,17,陆烜
1505804952,16923,0.3325,167,773,198564,54,150,19,1657,241,17,胡珈僮
2415909302,26986,0.4097,939,623,172733,51,129,61,0,0,17,高博
1689645740,16880,0.3525,175,1430,109728,43,505,36,0,0,17,杨紫
1864061343,16679,0.2695,8,94,1430877,52,38,0,0,0,17,李贞贤
1881962533,16914,0.3724,106,51,2047456,38,3,8,0,0,17,李阳
2029467191,18876,0.3962,378,847,117440,37,206,11,0,0,17,刘凯明
1225735482,17240,0.3468,510,2132,61069,41,549,67,0,0,17,高博
1964028804,20844,0.3365,193,1020,123199,49,154,115,0,0,17,邱文博
1617694680,19819,0.3583,363,576,234809,39,115,8,0,0,17,李昱霄
1874710563,17310,0.3576,188,378,313310,32,117,6,0,0,17,张诗絮
1959102523,17961,0.3503,194,4289,30424,53,1008,2,0,0,17,罗梓丹
1740488311,17417,0.3301,530,2464,61773,74,463,72,0,0,17,石佑珊
2904908875,20032,0.3494,188,495,122009,88,211,2,0,0,17,孙浩辰
2463417963,19325,0.359,186,599,157025,48,164,27,0,0,17,周密
2113828780,19686,0.369,145,111,768146,26,25,8,493,1027,17,丁嘉阳
2136686500,19223,0.3641,87,39,1801054,69,21,3,1063,887,17,王浩宇
1744026335,17270,0.3305,1341,130,1127636,64,4,0,0,0,17,夏靖庭
2492075211,20567,0.386,387,318,284043,57,126,6,0,0,17,邢珊
1259963935,19893,0.3704,409,1043,144270,36,249,44,0,0,17,龚毅
3174922701,18061,0.3407,36,268,265505,61,100,2,0,0,17,洪秀儿
1683312087,17041,0.3552,214,1352,101984,36,345,84,0,0,17,小宁静
2031996997,18073,0.3467,271,1279,98116,63,401,41,0,0,17,叶伊娜
2696508745,21876,0.3723,584,197,344789,46,71,5,0,0,17,张江诗琴
1303911965,17366,0.3415,173,342,367087,49,63,9,0,0,17,翊馨
1601461390,17290,0.3614,160,1250,101642,34,247,5,0,0,17,王沛
1317433863,20237,0.3525,705,1060,139865,43,247,8,736,0,17,马瑜蔓
1741867380,16732,0.3223,70,316,466448,38,29,20,1888,30156,17,任港秀
1270098213,17605,0.3582,118,465,213913,47,92,13,6,503,17,陈俏
1349724423,17091,0.3587,222,640,111917,37,125,3,26474,195,17,卢晴
1799792900,21604,0.3867,407,3673,39297,41,834,21,0,0,17,竺艳艳
1888388203,18175,0.3638,516,1296,86631,66,601,27,0,0,17,陈姿颖
1649195365,16971,0.3149,68,10000,17046,36,2556,814,1,21315,17,曲泉丞
1651773220,18569,0.3654,210,970,127349,32,205,35,0,0,17,王正佳
1715496947,17539,0.3625,212,1625,50313,59,414,178,0,0,17,恭麒雅
2479412357,22113,0.3522,515,904,109918,30,235,21,31,9164,17,贲小伟
1847142584,18197,0.3564,516,726,190617,37,228,41,0,0,17,欧阳俊
1978201117,17996,0.3763,263,233,516238,40,114,13,0,0,17,蒋鑫怡
2499232910,17417,0.2875,27,38,1068393,26,6,0,0,39,17,朱咪咪
1263836380,16884,0.346,149,2241,49226,35,487,20,3443,35991,17,李忆
1641297831,17533,0.3832,460,967,115382,38,333,8,0,0,17,袁艺芸
2060081737,20239,0.3644,291,0,0,0,0,0,0,0,17,金亚飞
3179465464,32496,0.4068,844,62,632717,69,16,2,0,0,17,陈昱瀮
1415863812,18778,0.3331,421,2319,65105,48,592,23,0,0,17,曾臻
2778587937,20852,0.3638,211,259,298858,50,62,11,0,0,17,张泓泽
1831525847,19354,0.3832,257,1330,96830,49,333,37,0,0,17,吕海玲
1862026297,17876,0.3555,294,1368,85180,30,406,54,0,0,17,宋兴男
1665982431,17001,0.3459,81,0,0,0,0,0,0,0,17,李叶青
1783428763,22707,0.3431,139,386,378494,45,91,21,0,0,17,张惠春
1882458062,17914,0.3647,540,416,291395,42,111,23,0,0,17,吴迪
2212895831,20245,0.3864,219,138,376797,36,31,12,2,5,17,徐小刚
1347387125,17077,0.3668,102,743,220592,48,206,6,0,0,17,董晨辰
1238638784,17511,0.3552,134,215,603256,23,38,6,0,0,17,段添译
1175819921,19561,0.3468,260,372,160321,55,103,34,52,3141,17,梁辰羽
1735675643,18888,0.3694,177,440,347549,44,128,56,0,0,17,杜君
1343191602,17209,0.3421,290,4170,40081,51,1142,224,0,0,17,戏剧梅
1256175504,16946,0.3391,322,1322,120117,30,392,24,0,0,17,沈丽君
1560824845,20359,0.357,104,703,180821,36,98,65,6365,3125,18,王雨桐
1583952385,20115,0.4022,347,788,157376,30,148,34,0,15843,18,李金宝
1466579790,18732,0.3767,378,70,1812838,49,18,0,0,0,18,田雨娇
2153238857,17948,0.3356,199,106,599316,35,24,1,0,0,18,赵卫国
2181404294,17284,0.3159,192,1690,40337,64,609,68,0,0,18,庄心妍
2064435761,19504,0.3521,365,472,266797,32,30,3,106,0,18,高慧君
2263636341,17462,0.3202,214,1789,26901,59,581,7,0,0,18,陈大榕
1703400377,17471,0.3709,1147,572,267717,30,175,6,0,0,18,黄燕
1737940793,17257,0.3105,59,85,586024,47,8,0,0,0,18,朱陆豪
1362862444,17299,0.3192,51,634,224956,44,154,6,0,0,18,李嘉文
1561636147,16996,0.3191,164,1356,95275,41,370,39,0,0,18,柳博
1820235775,17019,0.3449,82,189,608350,35,55,14,0,0,18,韩素媛
1898482361,17706,0.3486,230,550,222376,44,136,35,0,0,18,杨涛
1738036101,18763,0.3248,85,523,290927,45,56,15,0,0,18,何以奇
2951281622,18549,0.3407,102,147,553224,42,72,1,0,0,18,王迪
2153562733,18967,0.364,201,1389,52886,43,427,58,0,0,18,腾飞
2741733887,20229,0.3562,143,117,732067,56,77,0,0,0,18,刘馨圆
1853513337,18649,0.3715,241,352,341387,46,98,76,0,0,18,穆建荣
1769973940,8389,0,2,0,0,0,0,0,0,61799,18,齐丽格尔
1989311215,18240,0.338,112,334,284905,41,59,1,0,0,18,陈见飞
1762682642,18070,0.3729,160,586,149214,53,130,6,0,0,18,严浚余
1595346857,17385,0.3577,118,334,480348,24,38,4,0,0,18,梁炜
1227924535,16930,0.3489,115,286,430357,62,78,5,0,0,18,张楚
1497896182,17227,0.3643,317,2665,47752,41,732,60,46,34,18,王瑛
1237644752,42258,0.3394,291,171,774713,40,42,0,0,0,18,魏廉政
2001802070,17721,0.3493,170,1023,122635,46,289,104,7,0,18,吕石磊
1617120341,16664,0.3466,224,1834,71700,48,592,62,0,0,18,孟丹峰
1822862513,17582,0.3411,174,235,550016,75,58,6,0,0,18,张硕
1825722257,23397,0.3839,238,2812,49258,20,1264,14,0,0,18,边贻苗
2691801675,17632,0.3004,29,1037,89319,22,111,254,0,0,18,鲁敏宇
1392564181,17097,0.3168,81,654,106607,36,57,2,1,0,18,张心妍
1042991765,16792,0.3149,19,27,3085493,56,7,1,0,0,18,吴珊珊
1779847522,17520,0.3558,192,129,912853,31,47,4,0,84,18,乔雪凤
1399402110,17821,0.359,249,924,158968,30,260,35,0,0,18,陈俊希
1904161315,22967,0.3821,1215,515,238104,42,139,4,17773,852,18,梓瑜
2722998791,22276,0.3657,283,760,117902,53,333,44,0,0,18,韩雨岐
2313667752,17177,0.3184,36,246,457725,50,30,4,0,0,18,谭小环
1299746181,18174,0.341,464,492,242206,8,14,1,0,0,18,承孝杰
2154913371,17473,0.3363,205,530,170750,33,107,16,0,0,18,蔡晓乐
1679136147,17091,0.3482,308,1026,157983,50,322,14,0,0,18,苏德伦
2008522955,20797,0.3763,190,120,1025336,44,32,6,0,136,18,孙志远
1813181907,17500,0.3638,277,146,620135,34,53,9,0,0,18,马紫琼
1851599333,17072,0.3261,307,1802,75548,39,472,33,0,0,18,张康男
2535435121,17603,0.3206,48,77,413376,58,19,16,299,3360,18,宋怡霏
2149377924,18996,0.3675,185,58,1052760,35,9,1,1087,24882,18,佟小虎
1811443833,18111,0.3559,259,1054,132620,48,216,54,0,0,18,李星
1589761373,17926,0.3653,285,411,417078,43,128,9,0,0,18,王兿
1175957231,18383,0.3503,69,803,130827,47,167,150,1243,0,18,刘紫鸣
1957840247,17741,0.3452,186,187,481509,71,54,2,2936,595,18,侯瑞祥
1636074600,18098,0.3705,381,489,302543,34,97,2,0,0,18,张大宝
1339511361,17440,0.3781,303,637,203713,37,202,19,0,0,18,张恩齐
1813884834,16964,0.3167,105,1023,138232,70,77,18,0,0,18,何嘉莉
1840677803,19514,0.3896,378,155,159743,21,30,3,0,0,18,冯晓峰
1823669132,17506,0.3481,97,384,360497,41,58,4,41,1676,18,王胜纬
2059819767,17222,0.2923,74,184,261299,29,27,5,0,0,18,拿铁
1594533054,16733,0.3341,50,414,303011,82,112,16,0,0,18,龙沐春
1599062121,16962,0.3525,238,259,570246,57,78,5,0,23913,18,马铭悦
1904592463,19515,0.3482,348,1217,106849,53,337,39,0,0,18,周菟
1930705135,17633,0.3504,198,103,1026047,43,24,6,0,0,18,王鹏翔
1828601762,17777,0.3415,99,193,576756,33,40,0,0,0,18,王晓羽
2461814007,31085,0.3284,42,136,760305,68,12,16,0,0,18,池一株
2317301535,23915,0.3503,293,635,175813,56,244,36,1567,0,18,林诗枝
2081283750,18015,0.3417,290,373,323105,111,195,19,0,0,18,张蓓
1770979964,18194,0.3483,365,1483,96631,32,628,20,0,0,18,林佩琪
1251043720,8389,0,1,0,0,0,0,0,0,52,18,申睿齐
1988754685,17377,0.3272,54,84,76229,39,21,0,0,0,18,陈羽琦
1298606564,17151,0.3431,98,827,190296,54,275,41,0,0,18,孙毅力
1338914290,17587,0.3853,296,755,163288,58,304,33,0,0,18,杨婷涵
2178283815,18449,0.3535,164,681,172653,33,131,39,0,0,18,许海宁
2254373100,18824,0.3623,431,283,384987,23,71,11,362,60812,18,张溪庭
1795335390,17874,0.3405,218,1336,108904,78,405,1,0,0,18,曹婧
2277193380,19380,0.3732,219,721,158392,45,177,26,0,0,18,徐伟
1757379311,17589,0.3429,204,1428,104234,38,322,40,0,0,18,宋海颉
